Gender,Birthday,Location,Days Watched,Completed,Total Entries,Episodes Watched,Country,Weighted_Y
Male,1987-06-11 00:00:00+00:00,"Pleasant Prairie, WI",15.1,16.0,38.0,918.0,USA,252.17031807665506
Female,1989-07-01 00:00:00+00:00,Georgia,8.4,10.0,26.0,519.0,USA,145.55311497763114
Male,1983-01-12 00:00:00+00:00,Mexico,64.1,134.0,174.0,3792.0,Mexico,1090.9233058593386
Female,1989-08-16 00:00:00+00:00,Texas,108.1,65.0,95.0,6324.0,USA,1620.6464121792735
Male,1979-06-06 00:00:00+00:00,London,8.3,2.0,57.0,507.0,GBR,155.40734428292106
Female,1978-01-28 00:00:00+00:00,Alabama,40.8,194.0,242.0,2146.0,Alabama,767.4409239362634
Female,1984-07-28 00:00:00+00:00,"Savannah, GA",44.7,81.0,115.0,2663.0,USA,754.443652734166
Male,1981-10-19 00:00:00+00:00,"Sydney, Australia",5.3,10.0,12.0,314.0,Australia,88.3619122492414
Female,1989-06-23 00:00:00+00:00,washington state,38.7,68.0,105.0,2193.0,washington state,628.8178230051296
Male,1990-01-30 00:00:00+00:00,"England, Leicestershire, Melton Mowbray",40.3,16.0,26.0,2425.0,Mowbray,609.8986574490293
Male,1987-05-27 00:00:00+00:00,North Carolina,90.6,208.0,241.0,5322.0,Carolina,1541.0551188904192
Female,1986-04-01 00:00:00+00:00,"Long Island, NY",28.3,58.0,67.0,1688.0,USA,478.72242022894494
Female,1982-01-06 00:00:00+00:00,"Philadelphia, PA",6.4,4.0,17.0,385.0,USA,104.83782014859577
Male,1982-09-24 00:00:00+00:00,"Cranston, RI",0.9,1.0,1.0,2626.0,USA,612.2456405371277
Female,1984-04-18 00:00:00+00:00,"Toyama, Japan",20.4,61.0,81.0,1124.0,Japan,352.70586421180076
Male,1990-07-02 00:00:00+00:00,France,38.1,153.0,197.0,2354.0,France,765.7884150756622
Female,1994-04-26 00:00:00+00:00,"Idaho Falls, Idaho",0.4,5.0,11.0,5.0,USA,10.373297540244891
Male,1981-04-08 00:00:00+00:00,Germany,0.0,0.0,0.0,0.0,Germany,0.0
Female,1990-10-20 00:00:00+00:00,"Koszalin, Poland",58.4,122.0,212.0,3549.0,Poland,1045.5669300181837
Male,1992-04-30 00:00:00+00:00,Massachusetts,64.7,159.0,168.0,3820.0,USA,1108.718371002434
Male,1991-02-27 00:00:00+00:00,"Boston,Massachusetts",21.6,37.0,47.0,1184.0,USA,334.6552757704435
Female,1982-08-09 00:00:00+00:00,"British Columbia, Canada",68.5,248.0,483.0,4070.0,Canada,1395.3785632181732
Male,1982-07-14 00:00:00+00:00,Mississauga,20.4,189.0,249.0,1195.0,Mississauga,536.0187005008646
Male,1993-09-03 00:00:00+00:00,Hungary,126.5,227.0,365.0,7553.0,Hungary,2159.7241469116816
Female,1977-04-26 00:00:00+00:00,In this weird little box.,21.4,18.0,28.0,1122.0,In this weird little box.,298.6762104572862
Female,1991-12-13 00:00:00+00:00,"Lima, Peru",75.7,181.0,214.0,4496.0,Peru,1310.228432243998
Male,1987-03-06 00:00:00+00:00,"Paris, Illinois",44.8,84.0,129.0,2639.0,USA,758.4351846528436
Male,1992-07-16 00:00:00+00:00,Scotland,52.6,165.0,277.0,3101.0,Scotland,998.9801252562696
Female,1991-11-19 00:00:00+00:00,Pittsburgh,4.4,8.0,14.0,251.0,Pittsburgh,73.1837312198105
Female,1989-12-10 00:00:00+00:00,"Toronto, Ontario",11.6,59.0,121.0,640.0,Ontario,256.42087203812537
Female,1988-06-16 00:00:00+00:00,Texas,0.6,2.0,3.0,39.0,USA,12.217082333305562
Female,1985-12-26 00:00:00+00:00,"Bloomington, IN",71.8,176.0,275.0,4169.0,USA,1263.158399985696
Male,1992-05-17 00:00:00+00:00,"princeton, illinos",16.5,33.0,53.0,974.0,"princeton, illinos",284.0482163383334
Female,1990-09-19 00:00:00+00:00,"Haifa, Israel",10.0,54.0,113.0,556.0,Israel,228.68312519140895
Female,1989-06-09 00:00:00+00:00,England,4.8,3.0,6.0,290.0,England,75.15767848028452
Female,1990-12-14 00:00:00+00:00,"Haifa, Israel",4.9,13.0,39.0,303.0,Israel,102.34266438884885
Male,1989-02-05 00:00:00+00:00,"Sweden, Rundvik",22.1,5.0,6.0,1355.0,Rundvik,333.55154368163915
Female,1987-06-03 00:00:00+00:00,UK,24.2,65.0,184.0,1408.0,GBR,480.536672832365
Male,1989-12-03 00:00:00+00:00,"Ghent, Belgium",59.4,29.0,43.0,3588.0,Belgium,907.8425355251715
Male,1990-10-20 00:00:00+00:00,"Brasil, SP",16.8,18.0,37.0,1056.0,"Brasil, SP",285.7896180965983
Female,1992-04-14 00:00:00+00:00,"Brasilia, Brazil",38.0,176.0,283.0,2276.0,Brazil,808.6689847678471
Male,1987-09-14 00:00:00+00:00,Switzerland,126.4,353.0,433.0,7729.0,Switzerland,2310.5296117098405
Male,1991-02-05 00:00:00+00:00,"Sandefjord, Norway",21.2,8.0,13.0,1293.0,Norway,324.25096575057984
Male,1992-08-03 00:00:00+00:00,"Independence, Missouri",48.8,194.0,318.0,2688.0,USA,940.2640338751598
Male,1986-02-11 00:00:00+00:00,"Memphis, TN",114.6,74.0,93.0,6817.0,USA,1742.9241267603857
Female,1991-08-08 00:00:00+00:00,USA,90.5,478.0,848.0,5645.0,USA,2108.7286654814225
Male,1988-01-22 00:00:00+00:00,"Nottingham, England",4.7,12.0,12.0,267.0,England,78.2434355390807
Male,1987-11-12 00:00:00+00:00,"Seattle, Washington",16.3,60.0,81.0,914.0,USA,301.0261392167273
Male,1986-06-11 00:00:00+00:00,"Fribourg, Switzerland",33.5,48.0,65.0,1990.0,Switzerland,545.0015783072209
Male,1987-01-02 00:00:00+00:00,"Portsmouth, UK",50.2,91.0,124.0,2877.0,GBR,817.992206776293
Male,1969-06-03 00:00:00+00:00,Adelaide,4.5,22.0,26.0,241.0,AUS,85.60573900336964
Female,1991-11-20 00:00:00+00:00,New Zealand,90.2,153.0,243.0,5331.0,Zealand,1512.5923401132472
Male,1979-07-27 00:00:00+00:00,"Minneapolis, MN",65.2,158.0,210.0,4002.0,USA,1174.1482027289928
Male,1985-11-07 00:00:00+00:00,"Waukesha, Wisconsin",27.3,10.0,11.0,1646.0,USA,409.7502372314062
Male,1992-06-23 00:00:00+00:00,Budapest,49.1,150.0,266.0,2886.0,HUN,932.3365107238944
Male,1989-08-24 00:00:00+00:00,"Ontario, Canada",0.0,0.0,0.0,0.0,Canada,0.0
Female,1990-06-28 00:00:00+00:00,Lithuania,12.5,52.0,97.0,736.0,Lithuania,261.8672449694176
Male,1989-08-13 00:00:00+00:00,"Isle of Wight, UK",17.1,17.0,37.0,1040.0,GBR,281.66402719066053
Male,1989-09-14 00:00:00+00:00,"Ipswich, England",62.3,128.0,132.0,3715.0,England,1045.1843501664555
Female,1991-07-18 00:00:00+00:00,Lithuania,128.8,469.0,548.0,7518.0,Lithuania,2393.207868162359
Female,1986-02-08 00:00:00+00:00,Canada,143.0,593.0,774.0,8987.0,Canada,2939.513415984446
Male,1988-04-07 00:00:00+00:00,Near Paris,5.7,3.0,7.0,347.0,FRA,89.46884732416682
Male,1991-07-20 00:00:00+00:00,"Riverside,Rhode Island",16.6,11.0,19.0,1035.0,Island,266.76275435128815
Male,1991-01-29 00:00:00+00:00,Croatia,147.2,344.0,521.0,8786.0,Croatia,2611.7544548656683
Male,1982-12-19 00:00:00+00:00,"Kenosha, WI",49.7,148.0,157.0,2826.0,USA,856.8357948937702
Female,1982-01-05 00:00:00+00:00,By the Sea,20.5,67.0,88.0,1158.0,Sea,367.9986622074466
Male,1985-01-18 00:00:00+00:00,canada,37.1,103.0,126.0,2103.0,canada,638.715917883988
Male,1989-09-03 00:00:00+00:00,Israel,215.0,728.0,927.0,12780.0,Israel,4023.926855057778
Male,1986-04-07 00:00:00+00:00,"Surrey, British Columbia",159.0,604.0,803.0,9445.0,Columbia,3077.3470190427593
Female,1991-10-08 00:00:00+00:00,a place...,0.0,0.0,0.0,0.0,a place...,0.0
Male,1975-02-24 00:00:00+00:00,England,237.8,841.0,1386.0,14102.0,England,4664.373987848621
Female,1985-06-04 00:00:00+00:00,"MG, Germany",17.5,24.0,39.0,1028.0,Germany,284.2127900104393
Female,1990-08-27 00:00:00+00:00,"tokyo,japan currently",32.8,79.0,89.0,1912.0,"tokyo,japan currently",557.574470347395
Male,1988-10-31 00:00:00+00:00,"Dallas, Texas",21.9,61.0,123.0,1243.0,USA,404.6136700129881
Female,1988-12-24 00:00:00+00:00,New York State,35.5,80.0,275.0,2036.0,State,692.1252349417437
Female,1989-09-10 00:00:00+00:00,New York,169.3,409.0,733.0,10108.0,GBR,3086.7300224282435
Male,1990-05-03 00:00:00+00:00,"Basingstoke, Hampshire, UK",67.1,211.0,340.0,4094.0,GBR,1299.3410151404914
Female,1989-08-30 00:00:00+00:00,home,63.5,155.0,265.0,3719.0,home,1136.3314284022717
Female,1990-05-30 00:00:00+00:00,California,14.5,13.0,18.0,912.0,USA,237.58183964792917
Female,1985-01-11 00:00:00+00:00,Detroit,28.3,42.0,73.0,1683.0,Detroit,471.754742209652
Male,1985-03-03 00:00:00+00:00,"Fullerton, California",7.8,20.0,34.0,434.0,USA,135.63072123154052
Female,1988-02-06 00:00:00+00:00,Arizona,52.0,117.0,184.0,3019.0,USA,900.3112687443686
Female,1985-01-23 00:00:00+00:00,"springfield,oregon",0.0,0.0,1.0,0.0,"springfield,oregon",0.5572364125914089
Female,1986-08-09 00:00:00+00:00,"MI, USA",45.0,118.0,432.0,3160.0,USA,1067.976113565275
Female,1983-08-14 00:00:00+00:00,"austin, texas",28.4,62.0,80.0,1614.0,"austin, texas",471.1021283243138
Male,1991-07-30 00:00:00+00:00,Australia,110.2,356.0,413.0,6267.0,Australia,1952.1475230663916
Female,1986-03-26 00:00:00+00:00,East Coast,8.3,10.0,19.0,496.0,Coast,136.24878999050756
Male,1991-02-19 00:00:00+00:00,Coney Island,9.5,20.0,36.0,539.0,Island,162.10477134321388
Male,1989-10-13 00:00:00+00:00,Slovakia,169.5,285.0,406.0,10122.0,Slovakia,2836.97961730448
Female,1987-11-04 00:00:00+00:00,Netherlands,78.5,244.0,323.0,4699.0,Netherlands,1455.747475292512
Male,1986-09-18 00:00:00+00:00,"Melbourne, Australia",80.1,204.0,245.0,4859.0,Australia,1427.5049237980552
Female,1989-12-27 00:00:00+00:00,"Vienna, Austria",25.8,106.0,148.0,1545.0,Austria,516.6640003763641
Male,1984-12-04 00:00:00+00:00,Jersey,30.5,45.0,54.0,1792.0,Jersey,489.4499815191586
Male,1991-03-22 00:00:00+00:00,"Lithuania, Raudondvaris",87.5,317.0,420.0,5075.0,Raudondvaris,1643.9682791527418
Female,1992-02-16 00:00:00+00:00,Californina,35.5,82.0,104.0,2076.0,Californina,607.2824587961031
Female,1990-12-26 00:00:00+00:00,"Oslo, Norway",0.4,1.0,4.0,26.0,Norway,9.068601466563138
Female,1984-10-24 00:00:00+00:00,New Jersey,46.1,141.0,197.0,2778.0,Jersey,861.9619886264469
Female,1992-08-07 00:00:00+00:00,"forth worth, texas",5.0,4.0,9.0,308.0,"forth worth, texas",81.69774161271133
Male,1976-01-11 00:00:00+00:00,New Jersey,142.9,260.0,419.0,8573.0,Jersey,2454.9703148550216
Female,1987-04-17 00:00:00+00:00,"Pistoia, Italia",11.1,39.0,39.0,647.0,Italia,200.64189427508558
Male,1986-10-07 00:00:00+00:00,The Digital World,135.2,159.0,206.0,8079.0,World,2159.384099914228
Male,1988-09-25 00:00:00+00:00,amyisawesome,89.0,239.0,435.0,5307.0,amyisawesome,1662.5075474074922
Male,1988-08-14 00:00:00+00:00,"New London, OH",42.1,54.0,65.0,2453.0,USA,660.8689848330597
Male,1990-01-19 00:00:00+00:00,Limeira,6.5,19.0,22.0,359.0,Limeira,110.21051461746521
Male,1991-05-21 00:00:00+00:00,"Costa Mesa, Califonia",48.3,63.0,103.0,2820.0,Califonia,775.9710882062434
Male,1991-03-07 00:00:00+00:00,"Pleven,Bulgaria",11.3,13.0,20.0,685.0,Bulgaria,184.135276745082
Male,1984-11-07 00:00:00+00:00,"Ghetto Town, California",1.9,15.0,15.0,98.0,USA,40.7781966880028
Female,1987-09-15 00:00:00+00:00,Germany,28.0,62.0,151.0,1680.0,Germany,525.7905502664416
Male,1992-07-13 00:00:00+00:00,New York,187.0,631.0,1612.0,11315.0,GBR,3993.9670641900047
Female,1993-03-25 00:00:00+00:00,Hungary,14.5,21.0,38.0,868.0,Hungary,243.06959562471363
Female,1990-12-21 00:00:00+00:00,"New York City, NY",63.7,94.0,143.0,3775.0,USA,1046.602696204045
Female,1993-01-21 00:00:00+00:00,"Brooklyn,New York",38.5,93.0,342.0,2302.0,GBR,800.4117162279615
Male,1989-03-27 00:00:00+00:00,California,84.4,149.0,200.0,4950.0,USA,1394.5297325406345
Female,1988-06-10 00:00:00+00:00,Chicago,43.3,89.0,158.0,2569.0,Chicago,760.3438966881208
Male,1988-04-21 00:00:00+00:00,England,7.1,9.0,18.0,430.0,England,119.10647149102897
Male,1989-01-04 00:00:00+00:00,Portugal,208.7,907.0,918.0,13165.0,Portugal,4207.284016509559
Male,1990-08-31 00:00:00+00:00,Netherlands,115.4,170.0,210.0,6933.0,Netherlands,1890.4290491342508
Male,1990-09-17 00:00:00+00:00,United Kingdom,319.9,960.0,1613.0,18975.0,Kingdom,6037.613679003309
Male,1988-11-21 00:00:00+00:00,I may be your neighbor,63.8,151.0,199.0,3833.0,I may be your neighbor,1123.9414500361781
Male,1990-02-23 00:00:00+00:00,Sydney,36.6,69.0,81.0,2194.0,AUS,615.0820801296031
Female,1990-07-18 00:00:00+00:00,E-arth,82.2,281.0,432.0,5057.0,E-arth,1622.9418811283401
Male,1988-01-07 00:00:00+00:00,Illinois,27.7,49.0,58.0,1652.0,USA,459.85705019199105
Male,1992-07-07 00:00:00+00:00,"Riverside, California",56.4,99.0,324.0,3393.0,USA,1057.4414013833136
Male,1991-02-15 00:00:00+00:00,"Jackson, Ohio",32.0,91.0,301.0,1719.0,USA,637.2478280269722
Male,1984-04-06 00:00:00+00:00,"bremerton , washington",171.1,390.0,796.0,10149.0,"bremerton , washington",3121.505490593497
Male,1987-08-10 00:00:00+00:00,"Latvia, Riga",8.3,32.0,47.0,469.0,Riga,158.15230415468932
Male,1987-04-23 00:00:00+00:00,Germany,98.4,286.0,715.0,5648.0,Germany,1929.920077834564
Male,1983-01-04 00:00:00+00:00,"Russia, Zelenograd",213.6,746.0,812.0,12241.0,Zelenograd,3844.026874483623
Male,1987-03-30 00:00:00+00:00,Arland,96.1,367.0,537.0,5880.0,Arland,1929.7149551082653
Female,1990-05-25 00:00:00+00:00,Inside Genji's weeping sleeves,186.1,515.0,544.0,11212.0,Inside Genji's weeping sleeves,3308.062052123618
Male,1991-08-23 00:00:00+00:00,"Oslo, Norway",60.5,123.0,248.0,3639.0,Norway,1088.2930537285488
Female,1988-04-04 00:00:00+00:00,Where least excepted,6.9,23.0,26.0,370.0,Where least excepted,117.50654246548257
Male,1980-06-01 00:00:00+00:00,"Arnhem, The Netherlands",73.6,220.0,329.0,4325.0,Netherlands,1355.6814433655784
Female,1991-06-08 00:00:00+00:00,"Earth, Milky Way",36.1,62.0,113.0,2041.0,Way,593.0568053638959
Male,1989-06-20 00:00:00+00:00,"Groningen, The Netherlands",32.0,81.0,160.0,1865.0,Netherlands,586.9086955941895
Female,1989-02-05 00:00:00+00:00,Oregon,17.9,47.0,52.0,975.0,USA,292.5059930026324
Male,1991-08-28 00:00:00+00:00,"Santiago, Dominican Republic",41.9,104.0,114.0,2493.0,Republic,725.952515759062
Male,1988-02-08 00:00:00+00:00,"Connecticut, USA/Gaming, Austria",16.6,38.0,56.0,983.0,Austria,290.7271068645496
Female,1987-03-11 00:00:00+00:00,PA,43.2,124.0,366.0,2493.0,USA,878.5337082722272
Male,1982-03-14 00:00:00+00:00,England,158.7,485.0,504.0,9010.0,England,2741.375650785695
Male,1984-12-06 00:00:00+00:00,"Indianapolis, Indiana",18.5,50.0,54.0,1011.0,Indiana,304.04003569662547
Male,1989-11-19 00:00:00+00:00,Mexico City,108.0,289.0,339.0,7138.0,City,2073.912234470269
Female,1993-08-05 00:00:00+00:00,"Poland, Worsow",0.0,0.0,0.0,0.0,Worsow,0.0
Male,1987-03-19 00:00:00+00:00,"Kanczuga, Poland",49.3,93.0,98.0,2855.0,Poland,799.0321414097971
Male,1984-05-14 00:00:00+00:00,"Mexico, DF",188.3,809.0,900.0,12017.0,"Mexico, DF",3862.9475770660906
Female,1992-03-19 00:00:00+00:00,Italy,98.1,74.0,90.0,6162.0,Italy,1579.7826456104744
Female,1994-01-18 00:00:00+00:00,Philippines,35.3,57.0,131.0,2114.0,Philippines,616.7583283137046
Male,1982-11-19 00:00:00+00:00,France,18.1,14.0,19.0,1103.0,France,285.1230735747955
Male,1988-09-01 00:00:00+00:00,Copenhagen,0.0,0.0,0.0,0.0,DNK,0.0
Female,1993-09-16 00:00:00+00:00,giant bucket :],7.7,20.0,41.0,430.0,giant bucket :],138.54572515890789
Male,1986-07-13 00:00:00+00:00,"Biloxi, Mississippi",45.1,80.0,135.0,2629.0,USA,757.3328399334264
Female,1991-06-26 00:00:00+00:00,North Carolina,27.2,71.0,140.0,1564.0,Carolina,497.38945558663283
Male,1988-04-02 00:00:00+00:00,Australia,78.6,271.0,356.0,4642.0,Australia,1476.3757872086064
Male,1986-06-30 00:00:00+00:00,"Dallas, TX",19.7,27.0,40.0,1199.0,USA,327.4694516017266
Female,1991-09-05 00:00:00+00:00,"Hamburg, Germany",25.8,28.0,96.0,1531.0,Germany,439.8335824860457
Female,1988-03-30 00:00:00+00:00,"Victoria, British Columbia, Canada",46.3,91.0,105.0,2798.0,Canada,786.8689313428392
Male,1992-08-28 00:00:00+00:00,Tasmania,27.0,65.0,90.0,1395.0,Tasmania,426.68876156743266
Female,1992-08-02 00:00:00+00:00,&Ouml;jersj&ouml;/Sweden,3.8,3.0,16.0,224.0,Sweden,64.8278225988165
Male,1988-12-06 00:00:00+00:00,Aveiro,167.9,456.0,462.0,9886.0,PRT,2910.1939064326725
Female,1995-01-20 00:00:00+00:00,UK,94.4,187.0,361.0,5642.0,GBR,1672.4354615935786
Female,1991-07-08 00:00:00+00:00,"Hungary, Kecskem&eacute;t",8.0,16.0,50.0,474.0,"Hungary, Kecskem&eacute;t",151.67156512270734
Male,1991-01-08 00:00:00+00:00,Greece,95.4,350.0,407.0,5856.0,Greece,1841.584535416237
Female,1988-12-23 00:00:00+00:00,Kuala Lumpur,0.0,0.0,2.0,0.0,Lumpur,1.1144728251828178
Female,1986-02-03 00:00:00+00:00,Italia,11.3,11.0,19.0,684.0,Italia,182.2019555244865
Male,1988-05-04 00:00:00+00:00,"Cracow, Poland",61.9,72.0,90.0,3684.0,Poland,982.3302975702411
Female,1989-12-06 00:00:00+00:00,"Budapest,Hungary",34.8,119.0,166.0,2119.0,Hungary,672.5968130602855
Male,1987-06-26 00:00:00+00:00,New Jersey,0.0,0.0,0.0,0.0,Jersey,0.0
Male,1985-11-13 00:00:00+00:00,holland,55.5,110.0,164.0,3249.0,holland,940.5893319980228
Male,1984-03-12 00:00:00+00:00,"Chandler, AZ",37.3,84.0,112.0,2168.0,USA,635.2761713369539
Male,1989-12-28 00:00:00+00:00,"Utrecht, The Netherlands",10.3,25.0,53.0,623.0,Netherlands,194.41331255511335
Female,1990-06-25 00:00:00+00:00,Canada,0.0,0.0,0.0,0.0,Canada,0.0
Male,1988-05-04 00:00:00+00:00,"Gifhorn, Lower Saxony, Germany",17.0,12.0,16.0,1003.0,Germany,258.4441161920139
Female,1991-05-31 00:00:00+00:00,"Maine, USA",6.7,7.0,12.0,407.0,USA,109.04920042600409
Female,1988-10-14 00:00:00+00:00,"Portugal, Lisbon",0.3,3.0,5.0,11.0,PRT,7.225943849621157
Male,1989-05-07 00:00:00+00:00,Canada,138.9,525.0,546.0,8444.0,Canada,2645.0430145928012
Male,1987-10-28 00:00:00+00:00,"Chicago, IL",35.8,94.0,171.0,2056.0,USA,646.9947218936468
Male,1988-03-04 00:00:00+00:00,"College Station, Texas",128.1,398.0,559.0,7586.0,USA,2374.164244274196
Female,1985-08-11 00:00:00+00:00,All your base are belong to Colorado.,161.2,82.0,133.0,9764.0,USA,2480.9282518018113
Female,1991-08-09 00:00:00+00:00,KL,12.3,38.0,46.0,698.0,KL,216.49616391921603
Male,1987-11-24 00:00:00+00:00,Grand Line,158.7,471.0,552.0,9392.0,Line,2848.943533605853
Female,1989-05-22 00:00:00+00:00,"Bavaria, Germany",48.4,170.0,252.0,2945.0,Germany,949.3010961781571
Male,1991-05-09 00:00:00+00:00,Oregon,14.2,18.0,25.0,835.0,USA,226.27015936695867
Male,1989-03-08 00:00:00+00:00,"Dining In Hell, Tonight",0.1,1.0,1.0,6.0,Tonight,2.579720761961531
Female,1989-04-21 00:00:00+00:00,"Cologne, Germany",17.5,29.0,45.0,1034.0,Germany,291.81026613672105
Male,1991-03-24 00:00:00+00:00,Poland,9.0,27.0,51.0,537.0,Poland,173.72300574066136
Female,1988-11-01 00:00:00+00:00,Netherlands,76.3,264.0,392.0,5018.0,Netherlands,1578.586661960675
Female,1991-01-28 00:00:00+00:00,Washington,5.5,10.0,16.0,305.0,USA,88.6091953290682
Female,1992-03-08 00:00:00+00:00,"White Bear Lake, Minnesota",19.1,21.0,44.0,992.0,USA,277.80131891197016
Female,1985-07-22 00:00:00+00:00,"Dallas, Texas",5.4,11.0,14.0,312.0,USA,89.63865083928434
Female,1983-04-01 00:00:00+00:00,Singapore,82.0,159.0,232.0,4809.0,Singapore,1383.9597325718532
Male,1980-06-24 00:00:00+00:00,Santo Domingo,24.5,71.0,76.0,1566.0,Domingo,460.69175477693886
Female,1985-09-20 00:00:00+00:00,"Oak Lawn, Illinois",45.4,25.0,33.0,2738.0,USA,694.5589982327448
Female,1984-01-04 00:00:00+00:00,"Portland, OR",39.5,105.0,142.0,2340.0,USA,705.2172335809188
Female,1987-07-16 00:00:00+00:00,"Chicagoland, IL",1.5,3.0,7.0,95.0,USA,28.5392118343685
Male,1989-05-27 00:00:00+00:00,Asten Heusden,29.4,66.0,72.0,1658.0,Heusden,479.7179708934428
Male,1989-12-29 00:00:00+00:00,"Atlanta, Georgia",160.2,441.0,1059.0,9427.0,USA,3123.2806138505853
Female,1985-10-16 00:00:00+00:00,"Philadelphia, PA",24.3,64.0,134.0,1389.0,USA,447.7405959906306
Male,1988-11-11 00:00:00+00:00,Lithuania,148.7,598.0,887.0,8586.0,Lithuania,2915.2624428765566
Male,1988-02-25 00:00:00+00:00,Bydgoszcz Poland,39.0,111.0,140.0,2505.0,Poland,745.6227331734884
Male,1988-09-22 00:00:00+00:00,"Grecia,Aajuela,Costa Rica.",37.5,74.0,77.0,2577.0,"Grecia,Aajuela,Costa Rica.",705.2698679416618
Female,1982-12-12 00:00:00+00:00,"Los Angeles, California",36.0,152.0,202.0,2063.0,USA,699.1709923457311
Male,1986-12-04 00:00:00+00:00,Tokyo,48.9,80.0,120.0,2970.0,JPN,830.3766943129575
Female,1992-02-19 00:00:00+00:00,South Carolina,3.1,1.0,1.0,204.0,Carolina,50.286380784107834
Female,1990-11-22 00:00:00+00:00,Israel,75.2,351.0,497.0,4585.0,Israel,1585.545946637381
Male,1988-09-05 00:00:00+00:00,Jacare&iacute; / SP,40.6,68.0,121.0,2443.0,Jacare&iacute; / SP,696.9207280743615
Male,1991-08-20 00:00:00+00:00,"Dallas, Texas",0.2,1.0,1.0,12.0,USA,4.030426368861491
Female,1992-03-12 00:00:00+00:00,"New Westminster, BC",11.0,22.0,52.0,607.0,CAN,188.80909442571362
Male,1991-10-26 00:00:00+00:00,"Lathrup Village, Michigan",100.4,426.0,498.0,6021.0,USA,1976.8923251211793
Female,1985-01-24 00:00:00+00:00,Mecca,53.8,92.0,102.0,3158.0,Mecca,873.6444622892946
Female,1991-06-29 00:00:00+00:00,Brazil,27.3,96.0,105.0,1675.0,Brazil,518.0467242362813
Female,1986-11-26 00:00:00+00:00,"Ontario, Canada",0.6,2.0,2.0,38.0,Canada,11.427318597650403
Male,1989-09-14 00:00:00+00:00,"Toronto, Ontario",45.8,75.0,201.0,2702.0,Ontario,808.6148357153845
Female,1987-01-19 00:00:00+00:00,Netherlands,8.2,5.0,7.0,501.0,Netherlands,127.81015427386113
Male,1987-03-22 00:00:00+00:00,"Aveiro,Portugal",18.3,4.0,11.0,1105.0,Portugal,275.52353283252506
Female,1993-10-05 00:00:00+00:00,sharing ideas with Lulu-kun,33.9,52.0,102.0,2039.0,sharing ideas with Lulu-kun,579.5224460471773
Male,1986-06-06 00:00:00+00:00,UK,44.6,113.0,133.0,2770.0,GBR,807.5957098191603
Male,1990-08-13 00:00:00+00:00,Poland,59.0,223.0,277.0,3359.0,Poland,1095.690008455104
Male,1988-06-22 00:00:00+00:00,Sundsvall,100.2,188.0,212.0,5940.0,Sundsvall,1662.493573906939
Female,1993-04-22 00:00:00+00:00,funky town,2.6,1.0,3.0,158.0,funky town,40.426888405770846
Male,1993-05-12 00:00:00+00:00,"San Luis Obispo, California",108.6,207.0,239.0,6360.0,USA,1790.7297289960816
Female,1989-01-29 00:00:00+00:00,Kenowhere..... like no where else.,6.8,12.0,15.0,359.0,Kenowhere..... like no where else.,102.47403353758658
Male,1984-12-25 00:00:00+00:00,"Daly City, CA",45.6,12.0,14.0,2686.0,USA,664.5580452791157
Male,1983-03-17 00:00:00+00:00,GA,228.1,515.0,975.0,13786.0,USA,4170.083776293941
Male,1980-10-21 00:00:00+00:00,"Rotterdam, Netherlands",1.2,3.0,69.0,73.0,Netherlands,57.805643302080966
Female,1994-11-11 00:00:00+00:00,California,20.5,47.0,80.0,1188.0,USA,359.08101574922455
Female,1984-03-03 00:00:00+00:00,Colorado,81.5,320.0,408.0,4578.0,USA,1520.098198755324
Female,1987-03-23 00:00:00+00:00,"Sacramento, California",35.4,73.0,88.0,2070.0,USA,591.7699619055091
Female,1990-06-05 00:00:00+00:00,"Warwick, Rhode Island",37.7,68.0,256.0,2055.0,Island,680.3163340384602
Female,1990-02-14 00:00:00+00:00,Canada,0.0,0.0,0.0,0.0,Canada,0.0
Female,1995-05-08 00:00:00+00:00,"Dhaka, Bangladesh",79.8,101.0,154.0,4756.0,Bangladesh,1293.7862604966913
Female,1992-11-10 00:00:00+00:00,Philippines,0.0,0.0,0.0,0.0,Philippines,0.0
Male,1992-05-14 00:00:00+00:00,In teh closet xD,0.4,1.0,1.0,24.0,In teh closet xD,6.9318375826614105
Female,1989-02-21 00:00:00+00:00,Wien,65.1,232.0,434.0,3935.0,Wien,1325.6459137784718
Male,1987-11-17 00:00:00+00:00,Gliwice,10.9,33.0,34.0,642.0,Gliwice,193.15131980495386
Male,1988-06-29 00:00:00+00:00,Hungary,223.8,819.0,971.0,13488.0,Hungary,4269.994134335257
Male,1987-04-11 00:00:00+00:00,Westerwald/Germany/Rheinland Pfalz,75.9,109.0,113.0,4518.0,Pfalz,1218.0061695588513
Female,1989-01-16 00:00:00+00:00,Penha-SC - Brazil,49.4,108.0,161.0,2915.0,Brazil,856.7218975924508
Male,1990-07-28 00:00:00+00:00,"Tierp, Sweden",99.5,253.0,360.0,5886.0,Sweden,1769.1849141059633
Female,1990-12-27 00:00:00+00:00,"Conway, SC (I'm at college ;~;)",1.6,4.0,11.0,97.0,USA,31.860532541849256
Female,1992-03-12 00:00:00+00:00,"Las Vegas, NV",0.8,2.0,2.0,50.0,USA,14.328729811450323
Male,1989-07-12 00:00:00+00:00,Oregon :O,74.9,244.0,330.0,4558.0,USA,1424.8622775620345
